City,Status,FSA,Neighborhood,UP2,Collections,Address,Mint Price,Last Price,Owner EOS,Owner,Ownership Changed At,Currency,Markup,Structure,Structure Name,Yield Per Month,Yield Per Month (Max),Property ID,Sale Price,Price Per UP2,UPX.Per.UP2
Fresno,Owned,FALSE,HOOVER,893,"[{""name"":""The Fresno"",""yield_boost"":1.2}]",3065 E SHAW AVE,12502,12502,i5aik4ltprzh,alchemy,2020-11-30T02:50:33.500Z,,,,,151.22,181.47,78944386372806,,,
Oakland,Owned,FALSE,UPPER ROCKRIDGE,114,"[{""name"":""The East Bay"",""yield_boost"":1.25}]",111 WILDING LN,12540,12540,i5aik4ltprzh,alchemy,2021-05-05T06:36:41.000Z,,,,,151.68,189.6,79588312601806,,,
Nashville,Owned,FALSE,SOUTHEAST,86,"[{""name"":""Nashville"",""yield_boost"":1.25}]",8680 BURKITT PLACE DR,12642,12642,i5aik4ltprzh,alchemy,2021-12-08T02:10:14.500Z,,,,,152.92,191.15,78434192245408,,,
Rio de Janeiro,Owned,FALSE,RECREIO DOS BANDEIRANTES,68,"[{""name"":""Rio de Janeiro"",""yield_boost"":1.25}]","RUA FERNANDO DE SANTA CRUZ, 271",12648,12648,i5aik4ltprzh,alchemy,2022-11-15T22:44:30.000Z,,,,,152.99,191.24,41695731718973,,,
Rio de Janeiro,Owned,FALSE,RECREIO DOS BANDEIRANTES,68,"[{""name"":""Rio de Janeiro"",""yield_boost"":1.25}]","RUA DO GRUMARI, 29",12648,12648,i5aik4ltprzh,alchemy,2022-11-23T20:41:31.000Z,,,,,152.99,191.24,41695161292806,,,
Los Angeles,Owned,FALSE,WESTCHESTER,67,"[{""name"":""Los Angeles"",""yield_boost"":1.25}]",7802 CROYDON AVE,12663,12663,i5aik4ltprzh,alchemy,2022-05-25T05:46:07.000Z,,,,,153.17,191.46,77177426865901,,,
Nashville,Owned,FALSE,SOUTH NASHVILLE,70,"[{""name"":""Nashville"",""yield_boost"":1.25}]",400 ROSEDALE AVE,12670,12670,i5aik4ltprzh,alchemy,2021-11-08T04:22:27.500Z,,,,,153.26,191.57,78519688930623,,,
Chicago,Owned,FALSE,ROSELAND,65,"[{""name"":""Chicagoan"",""yield_boost"":1.28}]",40 W 109TH PL,12740,12740,i5aik4ltprzh,alchemy,2021-06-15T18:11:42.000Z,,,,,154.1,197.25,81987539241286,,,
Kansas City,Owned,FALSE,SHOAL CREEK,96,"[{""name"":""Kansas City"",""yield_boost"":1.25},{""name"":""Shoal Creek"",""yield_boost"":1.3}]",6831 N CRYSTAL AVE,12768,12768,i5aik4ltprzh,alchemy,2021-09-23T22:45:18.500Z,,,,,154.44,200.77,80445578773188,,,
Queens,Owned,FALSE,MASPETH,54,[],5031 73RD PL,12798,12798,i5aik4ltprzh,alchemy,2022-04-20T06:05:57.500Z,,,,,154.8,No boost,81391025751006,,,
Chicago,Owned,FALSE,AUBURN GRESHAM,105,"[{""name"":""Chicagoan"",""yield_boost"":1.28}]",7701 S BISHOP ST,12810,12810,i5aik4ltprzh,alchemy,2021-06-13T00:40:11.000Z,,,,,154.95,198.34,82023895467380,,,
Chicago,Owned,FALSE,HUMBOLDT PARK,65,"[{""name"":""Chicagoan"",""yield_boost"":1.28}]",2649 W POTOMAC AVE,12870,12870,i5aik4ltprzh,alchemy,2021-06-29T18:17:12.000Z,,,,,155.68,199.26,82117629764542,,,
Kansas City,Owned,FALSE,SHOAL CREEK,97,"[{""name"":""Kansas City"",""yield_boost"":1.25},{""name"":""Shoal Creek"",""yield_boost"":1.3}]",6815 N CRYSTAL AVE,12901,18500,i5aik4ltprzh,alchemy,2021-09-23T22:50:00.000Z,,,,,156.05,202.87,80445109011139,,,
Fresno,Owned,FALSE,WEST FRESNO,925,"[{""name"":""The Fresno"",""yield_boost"":1.2}]",1310 N ENSLEY LN,12950,12950,i5aik4ltprzh,alchemy,2021-02-05T01:44:54.000Z,,,,,156.64,187.97,78911469469874,,,
San Francisco,Owned,FALSE,CROCKER AMAZON,35,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",331 POLARIS WAY,12950,12950,i5aik4ltprzh,alchemy,2020-12-12T21:02:33.000Z,,,,,156.64,187.97,79505282156988,,,
Rio de Janeiro,Owned,FALSE,ENGENHO NOVO,82,[],"RUA VISCONDE DE SANTA CRUZ, 254A",12956,12956,i5aik4ltprzh,alchemy,2022-11-16T01:11:18.000Z,,,,,156.72,No boost,41769249494941,,,
Chicago,Owned,FALSE,BEVERLY,82,"[{""name"":""Chicagoan"",""yield_boost"":1.28}]",8951 S LEAVITT ST,12956,12956,i5aik4ltprzh,alchemy,2021-07-12T23:58:12.000Z,,,,,156.72,200.6,82009316066200,,,
Chicago,Owned,FALSE,GRAND BOULEVARD,90,"[{""name"":""Chicagoan"",""yield_boost"":1.28}]",4535 S SAINT LAWRENCE AVE,13140,13140,i5aik4ltprzh,alchemy,2021-06-13T08:43:35.000Z,,,,,158.94,203.45,82060117475509,,,
Chicago,Owned,FALSE,GRAND BOULEVARD,90,"[{""name"":""Chicagoan"",""yield_boost"":1.28}]",4538 S CHAMPLAIN AVE,13140,13140,i5aik4ltprzh,alchemy,2021-06-13T08:43:18.500Z,,,,,158.94,203.45,82060083921097,,,
Brooklyn,Owned,FALSE,BROWNSVILLE,220,"[{""name"":""Brooklyner"",""yield_boost"":1.25}]",1648 E NEW YORK AVE,13200,13200,i5aik4ltprzh,alchemy,2021-08-01T02:27:42.000Z,,,,,159.67,199.58,81351163088245,,,
Queens,Owned,FALSE,DITMARS STEINWAY,23,"[{""name"":""Queens"",""yield_boost"":1.25}]",2923 23RD RD,13317,13317,i5aik4ltprzh,alchemy,2022-05-18T23:05:39.500Z,,,,,161.08,201.35,81413775655212,,,
Brooklyn,Owned,FALSE,MAPLETON,167,"[{""name"":""Brooklyner"",""yield_boost"":1.25}]",1031 MC DONALD AVENUE,13360,13360,i5aik4ltprzh,alchemy,2021-03-11T12:00:13.000Z,,,,,161.6,202,81322876703066,,,
Nashville,Owned,FALSE,SOUTHEAST,91,"[{""name"":""Nashville"",""yield_boost"":1.25}]",916 DUNDONNELL PL,13377,13377,i5aik4ltprzh,alchemy,2022-03-03T18:01:08.500Z,,,,,161.81,202.26,78475900399564,,,
Queens,Owned,FALSE,SPRINGFIELD GARDENS,39,"[{""name"":""Queens"",""yield_boost"":1.25}]",17771 MEADOW RD,13533,13533,i5aik4ltprzh,alchemy,2022-05-02T22:26:16.000Z,,,,,163.7,204.62,81346935233706,,,
San Francisco,Owned,FALSE,DUBOCE TRIANGLE,31,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",2271 15TH ST,13640,13640,i5aik4ltprzh,alchemy,2020-11-21T04:24:24.500Z,,,,,164.99,197.99,79540883407876,,,
Kansas City,Owned,FALSE,GRANDVIEW,122,"[{""name"":""Kansas City"",""yield_boost"":1.25}]",4209 E 139TH ST,13664,13664,i5aik4ltprzh,alchemy,2021-09-24T00:11:42.000Z,,,,,165.28,206.6,80230343879526,,,
Oakland,Owned,FALSE,UPPER ROCKRIDGE,125,"[{""name"":""The East Bay"",""yield_boost"":1.25}]",5400 BROADWAY TER,13750,13750,i5aik4ltprzh,alchemy,2021-05-05T06:32:30.500Z,,,,,166.32,207.9,79586332889931,,,
Kansas City,Owned,FALSE,GLADSTONE,112,"[{""name"":""Kansas City"",""yield_boost"":1.25}]",808 NE 60TH TER,13776,21100,i5aik4ltprzh,alchemy,2022-04-07T23:10:42.000Z,,,,,166.63,208.29,80436133198393,,,
Kansas City,Owned,FALSE,TOWER HOMES,104,"[{""name"":""Kansas City"",""yield_boost"":1.25}]",643 E 73RD TER,13832,19950,i5aik4ltprzh,alchemy,2021-09-23T22:37:46.000Z,,,,,167.31,209.14,80305807791310,,,
Cleveland,Owned,FALSE,FAIRFAX,180,"[{""name"":""Clevelander"",""yield_boost"":1.25}]",2515 E 79 ST,13860,13860,i5aik4ltprzh,alchemy,2021-07-08T17:23:57.000Z,,,,,167.65,209.56,81859713809444,,,
Chicago,Owned,FALSE,LITTLE VILLAGE,111,"[{""name"":""Chicagoan"",""yield_boost"":1.28}]",2309 S CENTRAL PARK AVE,13986,13986,i5aik4ltprzh,alchemy,2021-06-04T23:33:00.000Z,,,,,169.17,216.54,82083488131972,,,
San Francisco,Owned,FALSE,CASTRO,56,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",3571 16TH ST,14000,14000,i5aik4ltprzh,alchemy,2020-11-26T18:24:32.500Z,,,,,169.34,203.21,79539960661064,,,
Queens,Owned,FALSE,FRESH MEADOWS,40,"[{""name"":""Queens"",""yield_boost"":1.25}]",6914 184TH ST,14040,14040,i5aik4ltprzh,alchemy,2023-04-22T00:47:12.000Z,,,,,169.83,212.28,81388844715790,,,
Queens,Owned,FALSE,FRESH MEADOWS,40,"[{""name"":""Queens"",""yield_boost"":1.25}]",6918 184TH ST,14040,14040,i5aik4ltprzh,alchemy,2023-04-22T00:47:23.500Z,,,,,169.83,212.28,81388777606927,,,
Queens,Owned,FALSE,FRESH MEADOWS,40,[],6917 183RD ST,14040,14040,i5aik4ltprzh,alchemy,2022-04-14T01:33:31.500Z,,,,,169.83,No boost,81388710498054,,,
New Orleans,Owned,FALSE,ST. BERNARD AREA,90,"[{""name"":""New Orleans"",""yield_boost"":1.25}]",1561 SERE ST,14040,14040,i5aik4ltprzh,alchemy,2021-10-17T01:05:19.000Z,,,,,169.83,212.28,74702822054278,,,
Kansas City,Owned,FALSE,GRANDVIEW,126,"[{""name"":""Kansas City"",""yield_boost"":1.25}]",4701 E 139TH ST,14112,14112,i5aik4ltprzh,alchemy,2021-09-23T23:57:51.000Z,,,,,170.7,213.37,80230142553127,,,
Fresno,Owned,FALSE,WEST FRESNO,1013,"[{""name"":""The Fresno"",""yield_boost"":1.2}]",1224 N RING AVE,14182,14182,i5aik4ltprzh,alchemy,2021-02-05T01:46:25.500Z,,,,,171.55,205.85,78910680940848,,,
Queens,Owned,FALSE,SPRINGFIELD GARDENS,41,"[{""name"":""Queens"",""yield_boost"":1.25}]",17769 MEADOW RD,14227,14227,i5aik4ltprzh,alchemy,2022-05-02T22:26:03.500Z,,,,,172.09,215.11,81346935233705,,,
Queens,Owned,FALSE,FRESH MEADOWS,41,"[{""name"":""Queens"",""yield_boost"":1.25}]",7348 185TH ST,14391,14391,i5aik4ltprzh,alchemy,2022-05-25T04:59:04.500Z,,,,,174.07,217.59,81386948890448,,,
Queens,Owned,FALSE,FRESH MEADOWS,41,"[{""name"":""Queens"",""yield_boost"":1.25}]",7352 185TH ST,14391,14391,i5aik4ltprzh,alchemy,2022-05-25T04:57:59.000Z,,,,,174.07,217.59,81386881781586,,,
Chicago,Owned,FALSE,GARFIELD PARK,108,"[{""name"":""Chicagoan"",""yield_boost"":1.28}]",3707 W HARRISON ST,14688,14688,i5aik4ltprzh,alchemy,2021-06-04T22:23:14.000Z,,,,,177.67,227.41,82098201750295,,,
Kansas City,Owned,FALSE,CRESTWOOD,98,"[{""name"":""Kansas City"",""yield_boost"":1.25}]",5582 CRESTWOOD DR,14798,14798,i5aik4ltprzh,alchemy,2021-09-26T09:24:27.500Z,,,,,179,223.75,80325470688491,,,
Oakland,Owned,FALSE,MERRIWOOD,165,"[{""name"":""The East Bay"",""yield_boost"":1.25}]",6270 ASPINWALL RD,14850,14850,i5aik4ltprzh,alchemy,2021-08-01T02:03:03.000Z,,,,,179.63,224.53,79585577916366,,,
Fresno,Owned,FALSE,WEST FRESNO,1063,"[{""name"":""The Fresno"",""yield_boost"":1.2}]",1318 N ENSLEY LN,14882,14882,i5aik4ltprzh,alchemy,2021-02-05T01:43:32.500Z,,,,,180.01,216.02,78910949376169,,,
Chicago,Owned,FALSE,ENGLEWOOD,152,"[{""name"":""Chicagoan"",""yield_boost"":1.28}]",601 W 66TH ST,14896,14896,i5aik4ltprzh,alchemy,2021-07-08T13:47:39.000Z,,,,,180.18,230.63,82036310605211,,,
Kansas City,Owned,FALSE,COUNTRY CLUB,104,"[{""name"":""Kansas City"",""yield_boost"":1.25}]",618 HUNTINGTON RD,14976,14976,i5aik4ltprzh,alchemy,2021-09-23T23:12:28.500Z,,,,,181.15,226.44,80321360270094,,,
Queens,Owned,FALSE,FRESH MEADOWS,43,"[{""name"":""Queens"",""yield_boost"":1.25}]",183-14 69 AVENUE,15093,15093,i5aik4ltprzh,alchemy,2023-04-22T00:46:54.000Z,,,,,182.56,228.21,81388911824655,,,
Queens,Owned,FALSE,FRESH MEADOWS,43,"[{""name"":""Queens"",""yield_boost"":1.25}]",6921 183RD ST,15093,15093,i5aik4ltprzh,alchemy,2022-04-25T23:22:09.500Z,,,,,182.56,228.21,81388660166407,,,
Fresno,Owned,FALSE,WEST FRESNO,1082,"[{""name"":""The Fresno"",""yield_boost"":1.2}]",5616 W MCKENZIE AVE,15148,15148,i5aik4ltprzh,alchemy,2021-02-01T16:18:03.500Z,,,,,183.23,219.88,78906604077753,,,
Los Angeles,Owned,FALSE,LAKE VIEW TERRACE,133,"[{""name"":""Los Angeles"",""yield_boost"":1.25}]",10651 LEDEEN DR,15162,15162,i5aik4ltprzh,alchemy,2022-05-29T23:41:52.000Z,,,,,183.4,229.25,77370834605989,,,
Chicago,Owned,FALSE,BEVERLY,96,"[{""name"":""Chicagoan"",""yield_boost"":1.28}]",8949 S HAMILTON AVE,15168,15168,i5aik4ltprzh,alchemy,2021-07-13T00:02:45.000Z,,,,,183.47,234.84,82009366397881,,,
San Francisco,Owned,FALSE,DUBOCE TRIANGLE,35,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",225 CASTRO ST,15400,15400,i5aik4ltprzh,alchemy,2020-11-21T04:23:52.500Z,,,,,186.28,223.53,79540816298997,,,
Kansas City,Owned,FALSE,GLADSTONE,126,"[{""name"":""Kansas City"",""yield_boost"":1.25}]",810 NE 60TH TER,15498,15498,i5aik4ltprzh,alchemy,2021-09-16T18:08:25.500Z,,,,,187.46,234.33,80436133198401,,,
Chicago,Owned,FALSE,LOGAN SQUARE,73,"[{""name"":""Chicagoan"",""yield_boost"":1.28},{""name"":""Logan Square"",""yield_boost"":1.3}]",2460 N ALBANY AVE,15622,15622,i5aik4ltprzh,alchemy,2021-06-04T19:44:26.000Z,,,,,188.96,245.65,82130917319276,,,
Chicago,Owned,FALSE,BEVERLY,99,"[{""name"":""Chicagoan"",""yield_boost"":1.28}]",8958 S HAMILTON AVE,15642,15642,i5aik4ltprzh,alchemy,2021-07-12T23:54:35.000Z,,,,,189.21,242.18,82009232180134,,,
Oakland,Owned,FALSE,ROCKRIDGE,32,"[{""name"":""The East Bay"",""yield_boost"":1.25},{""name"":""Rockridge"",""yield_boost"":1.87}]",5358 BRYANT AVE,15840,59395,i5aik4ltprzh,alchemy,2021-08-01T02:01:37.000Z,,,,,191.6,358.29,79586601325282,,,
San Francisco,For sale,FALSE,MISSION DOLORES,28,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",3763 17TH ST,16240,16240,i5aik4ltprzh,alchemy,2020-11-24T14:24:09.500Z,USD,154,,,196.44,235.73,79539054691475,25,0.892857143,
Kansas City,Owned,FALSE,CRESTVIEW,131,"[{""name"":""Kansas City"",""yield_boost"":1.25}]",904 NE 45TH ST,16506,16506,i5aik4ltprzh,alchemy,2021-09-23T23:18:25.000Z,,,,,199.66,249.57,80419003663251,,,
Nashville,Owned,FALSE,SOUTHEAST,113,"[{""name"":""Nashville"",""yield_boost"":1.25}]",8501 GAINSFORD LN,16611,16611,i5aik4ltprzh,alchemy,2021-12-08T02:09:54.000Z,,,,,200.93,251.16,78434125136547,,,
Fresno,Owned,FALSE,WEST FRESNO,1207,"[{""name"":""The Fresno"",""yield_boost"":1.2}]",7217 W SHAW AVE,16898,36420,i5aik4ltprzh,alchemy,2021-04-26T19:02:15.500Z,,,,,204.4,245.28,78943597838162,,,
San Francisco,Owned,FALSE,CROCKER AMAZON,46,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",23 CANYON DR,17020,17020,i5aik4ltprzh,alchemy,2020-12-12T20:44:30.500Z,,,,,205.87,247.05,79505399597718,,,
Kansas City,For sale,FALSE,NEW MARK,139,"[{""name"":""Kansas City"",""yield_boost"":1.25}]",801 NE 96TH TER,17097,17097,i5aik4ltprzh,alchemy,2021-09-23T23:48:33.500Z,USD,82,,,206.81,258.51,80476247519473,14,0.100719424,
Nashville,Owned,FALSE,DONELSON,119,"[{""name"":""Nashville"",""yield_boost"":1.25}]",800 SEVEN POINTS CV,17136,17136,i5aik4ltprzh,alchemy,2021-11-03T17:00:50.000Z,,,,,207.28,259.1,78535610513741,,,
Brooklyn,Owned,FALSE,SHEEPSHEAD BAY,286,"[{""name"":""Brooklyner"",""yield_boost"":1.25}]",2908 EMMONS AVE,17160,17160,i5aik4ltprzh,alchemy,2021-03-10T07:01:24.500Z,,,,,207.57,259.46,81295110414579,,,
Kansas City,Owned,FALSE,GRANDVIEW,154,"[{""name"":""Kansas City"",""yield_boost"":1.25}]",4306 E 139TH ST,17248,17248,i5aik4ltprzh,alchemy,2021-09-24T00:10:09.000Z,,,,,208.63,260.79,80230679423887,,,
Kansas City,Owned,FALSE,GLADSTONE,141,"[{""name"":""Kansas City"",""yield_boost"":1.25}]",1209 NE 65TH ST,17343,17343,i5aik4ltprzh,alchemy,2021-09-16T15:03:16.000Z,,,,,209.78,262.23,80441367689929,,,
Brooklyn,Owned,FALSE,WEEKSVILLE,217,"[{""name"":""Brooklyner"",""yield_boost"":1.25}]",1355 E NEW YORK AVE,17360,17360,i5aik4ltprzh,alchemy,2021-03-23T04:12:33.500Z,,,,,209.99,262.48,81348612951093,,,
Los Angeles,Owned,FALSE,DEL REY,52,"[{""name"":""Los Angeles"",""yield_boost"":1.25}]",5245 EMPORIA AVE,17420,17420,i5aik4ltprzh,alchemy,2022-05-31T01:16:18.000Z,,,,,210.71,263.39,77190764752183,,,
Los Angeles,Owned,FALSE,VAN NUYS,151,[],6856 FIRMAMENT AVE,17516,17516,i5aik4ltprzh,alchemy,2023-04-03T07:19:01.000Z,,,,,211.87,No boost,77318472913183,,,
Las Vegas,Owned,FALSE,PARADISE,79,"[{""name"":""Las Vegas"",""yield_boost"":1.25}]",3695 DESCANSO ST,17775,17775,i5aik4ltprzh,alchemy,2022-06-22T15:05:49.000Z,,,,,215.01,268.76,78518111022824,,,
Rio de Janeiro,Owned,FALSE,BARRA DA TIJUCA,85,"[{""name"":""Rio de Janeiro"",""yield_boost"":1.25},{""name"":""Barra da Tijuca"",""yield_boost"":1.36}]","RUA MARIO MILWARD, 380B",17850,17850,i5aik4ltprzh,alchemy,2022-11-15T20:16:18.000Z,,,,,215.91,293.64,41713716901687,,,
Kansas City,Owned,FALSE,RAYTOWN,154,"[{""name"":""Kansas City"",""yield_boost"":1.25}]",10113 E 74TH TER,17864,17864,i5aik4ltprzh,alchemy,2021-09-23T23:05:02.500Z,,,,,216.08,270.1,80301730931234,,,
Cleveland,Owned,FALSE,WOODLAND HILLS,345,"[{""name"":""Clevelander"",""yield_boost"":1.25}]",10117 WOODHILL RD,17940,17940,i5aik4ltprzh,alchemy,2021-07-08T17:19:36.000Z,,,,,217,271.25,81857515994618,,,
Nashville,Owned,FALSE,PRIEST LAKE,131,"[{""name"":""Nashville"",""yield_boost"":1.25},{""name"":""Priest Lake"",""yield_boost"":1.35}]",5728 MURPHYWOOD XING,17947,17947,i5aik4ltprzh,alchemy,2021-12-23T04:19:03.000Z,,,,,217.09,293.07,78467411132049,,,
Nashville,Owned,FALSE,SOUTHEAST,125,"[{""name"":""Nashville"",""yield_boost"":1.25}]",4805 HALL CT,18375,18375,i5aik4ltprzh,alchemy,2021-12-27T15:11:37.000Z,,,,,222.26,277.83,78492073635812,,,
San Francisco,Owned,FALSE,MISSION DOLORES,32,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",3864 18TH ST,18560,18560,i5aik4ltprzh,alchemy,2020-11-24T17:20:40.000Z,,,,,224.5,269.4,79538350048404,,,
San Francisco,For sale,FALSE,GOLDEN GATE HEIGHTS,62,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",2155 18TH AVE,18600,37000,i5aik4ltprzh,alchemy,2021-05-13T12:53:48.000Z,USD,225,,,224.99,269.98,79529776889690,42,0.677419355,
Las Vegas,Owned,FALSE,PARADISE,83,"[{""name"":""Las Vegas"",""yield_boost"":1.25}]",1120 MIDDLERIVER CT,18675,18675,i5aik4ltprzh,alchemy,2022-06-18T00:45:05.000Z,,,,,225.89,282.37,78467645157623,,,
Rio de Janeiro,Owned,FALSE,BARRA DA TIJUCA,89,"[{""name"":""Rio de Janeiro"",""yield_boost"":1.25},{""name"":""Barra da Tijuca"",""yield_boost"":1.36}]","RUA BENJAMIM MAGALHAES, 540B",18690,18690,i5aik4ltprzh,alchemy,2022-11-15T20:13:47.000Z,,,,,226.07,307.46,41713515575129,,,
Kansas City,For sale,FALSE,SHOAL CREEK,142,"[{""name"":""Kansas City"",""yield_boost"":1.25},{""name"":""Shoal Creek"",""yield_boost"":1.3}]",6820 N CRYSTAL AVE,18886,18886,i5aik4ltprzh,alchemy,2021-09-23T22:44:40.000Z,USD,95,,,228.45,296.98,80445310337715,18,0.126760563,
Nashville,Owned,FALSE,SOUTHEAST,129,"[{""name"":""Nashville"",""yield_boost"":1.25}]",3844 VALLEY RIDGE DR,18963,18963,i5aik4ltprzh,alchemy,2022-02-14T07:39:30.500Z,,,,,229.38,286.72,78497526231731,,,
Las Vegas,Owned,FALSE,STATE STREETS,87,"[{""name"":""Las Vegas"",""yield_boost"":1.25}]",4354 CY CLIFFVIEW CIR,18966,18966,i5aik4ltprzh,alchemy,2022-06-19T08:37:08.000Z,,,,,229.41,286.77,78528026357971,,,
Chicago,Owned,FALSE,MORGAN PARK,156,"[{""name"":""Chicagoan"",""yield_boost"":1.28}]",11827 S LONGWOOD DR,19032,19032,i5aik4ltprzh,alchemy,2021-06-15T18:09:51.000Z,,,,,230.21,294.67,81976885710327,,,
Kansas City,Owned,FALSE,WESTERN BLUE TOWNSHIP,175,"[{""name"":""Kansas City"",""yield_boost"":1.25}]",2639 STARK AVE,19075,19075,i5aik4ltprzh,alchemy,2021-09-25T03:40:16.000Z,,,,,230.73,288.41,80356441429754,,,
Las Vegas,Owned,FALSE,PARADISE,85,"[{""name"":""Las Vegas"",""yield_boost"":1.25}]",1121 MIDDLERIVER CT,19125,19125,i5aik4ltprzh,alchemy,2022-06-18T00:45:19.500Z,,,,,231.34,289.17,78467427053815,,,
Las Vegas,Owned,FALSE,PARADISE,86,"[{""name"":""Las Vegas"",""yield_boost"":1.25}]",8279 WINDOW ROCK LN,19350,19350,i5aik4ltprzh,alchemy,2022-06-29T16:38:08.000Z,,,,,234.06,292.57,78466235871804,,,
Nashville,Owned,FALSE,BELLEVUE,132,"[{""name"":""Nashville"",""yield_boost"":1.25}]",7520 ROLLING RIVER PKWY,19404,19404,i5aik4ltprzh,alchemy,2022-02-06T07:07:06.000Z,,,,,234.71,293.39,78481302656648,,,
Nashville,Owned,FALSE,MIDTOWN,67,"[{""name"":""Nashville"",""yield_boost"":1.25}]",1024 15TH AVE S,19497,19497,i5aik4ltprzh,alchemy,2021-11-08T01:46:40.000Z,,,,,235.84,294.79,78531969851629,,,
Rio de Janeiro,Owned,FALSE,LINS DE VASCONCELOS,93,[],"RUA ZIZI, 25",19530,19530,i5aik4ltprzh,alchemy,2022-11-16T00:28:34.500Z,,,,,236.23,No boost,41765642389300,,,
San Francisco,Owned,FALSE,MISSION DOLORES,34,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",3870 18TH ST,19720,19720,i5aik4ltprzh,alchemy,2020-11-24T14:26:32.500Z,,,,,238.53,286.24,79538350048401,,,
Kansas City,Owned,FALSE,MAPLE PARK WEST,158,"[{""name"":""Kansas City"",""yield_boost"":1.25}]",5804 NE 48TH ST,19908,19908,i5aik4ltprzh,alchemy,2021-09-30T22:38:23.000Z,,,,,240.81,301.01,80422090670268,,,
Kansas City,Owned,FALSE,GLADSTONE,162,"[{""name"":""Kansas City"",""yield_boost"":1.25}]",6153 NE SECLUDED LN,19926,19926,i5aik4ltprzh,alchemy,2021-09-17T02:47:24.500Z,,,,,241.02,301.28,80437156608493,,,
Fresno,Owned,FALSE,EDISON,1823,"[{""name"":""The Fresno"",""yield_boost"":1.2}]",183 N FRUIT AVE,20053,20053,i5aik4ltprzh,alchemy,2020-11-29T01:19:45.000Z,,,,,242.56,291.07,78905077353246,,,
Chicago,Owned,FALSE,WICKER PARK,36,"[{""name"":""Chicagoan"",""yield_boost"":1.28},{""name"":""Wicker Park"",""yield_boost"":1.67}]",1238 N MAPLEWOOD AVE,20376,20376,i5aik4ltprzh,alchemy,2021-08-01T16:23:49.000Z,,,,,246.47,411.6,82117512324105,,,
Queens,Owned,FALSE,BAYSIDE,51,[],21420 33RD RD,20400,20400,i5aik4ltprzh,alchemy,2022-04-19T23:10:40.500Z,,,,,246.76,No boost,81412081160385,,,
Chicago,Owned,FALSE,GARFIELD PARK,150,"[{""name"":""Chicagoan"",""yield_boost"":1.28}]",3635 W HARRISON ST,20400,20400,i5aik4ltprzh,alchemy,2021-06-04T22:25:16.500Z,,,,,246.76,315.85,82098184973116,,,
Nashville,Owned,FALSE,SOUTHEAST,139,"[{""name"":""Nashville"",""yield_boost"":1.25}]",4807 HALL CT,20433,20433,i5aik4ltprzh,alchemy,2021-12-27T15:08:28.000Z,,,,,247.16,308.95,78491922640879,,,
Kansas City,Owned,FALSE,NEW MARK,111,"[{""name"":""Kansas City"",""yield_boost"":1.25},{""name"":""Charlotte St."",""yield_boost"":1.75}]",9602 N CHARLOTTE ST,20479.5,39999,i5aik4ltprzh,alchemy,2021-09-23T23:43:06.500Z,,,,,247.72,433.51,80476398514416,,,
Kansas City,Owned,FALSE,GLADSTONE,168,"[{""name"":""Kansas City"",""yield_boost"":1.25}]",1301 NE 65TH ST,20664,20664,i5aik4ltprzh,alchemy,2021-09-16T15:02:20.000Z,,,,,249.95,312.44,80441367689938,,,
Kansas City,Owned,FALSE,GLADSTONE,168,"[{""name"":""Kansas City"",""yield_boost"":1.25}]",1211 NE 65TH ST,20664,20664,i5aik4ltprzh,alchemy,2021-09-16T15:02:54.000Z,,,,,249.95,312.44,80441367689930,,,
Kansas City,Owned,FALSE,RAYTOWN,181,"[{""name"":""Kansas City"",""yield_boost"":1.25}]",7408 MAYWOOD AVE,20996,20996,i5aik4ltprzh,alchemy,2021-09-23T23:05:20.000Z,,,,,253.97,317.46,80302032921121,,,
Kansas City,Owned,FALSE,GLADSTONE,171,"[{""name"":""Kansas City"",""yield_boost"":1.25}]",1207 NE 65TH ST,21033,21033,i5aik4ltprzh,alchemy,2021-09-16T15:03:36.500Z,,,,,254.42,318.02,80441384467130,,,
Las Vegas,Owned,FALSE,EAST LAS VEGAS,105,"[{""name"":""Las Vegas"",""yield_boost"":1.25}]",873 FRENCH CIR,21105,21105,i5aik4ltprzh,alchemy,2022-07-18T19:50:44.000Z,,,,,255.29,319.11,78554316252708,,,
Nashville,Owned,FALSE,DONELSON,147,"[{""name"":""Nashville"",""yield_boost"":1.25}]",5808 SEVEN POINTS TRCE,21168,21168,i5aik4ltprzh,alchemy,2021-11-03T17:01:09.000Z,,,,,256.05,320.06,78535543404835,,,
New Orleans,Owned,FALSE,READ BLVD EAST,177,"[{""name"":""New Orleans"",""yield_boost"":1.25}]",111 TURNBERRY DR,21240,21240,i5aik4ltprzh,alchemy,2021-10-08T04:07:14.500Z,,,completed,luxranch,256.92,321.15,74733373366239,,,
