City,Status,FSA,Neighborhood,UP2,Collections,Address,Mint Price,Last Price,Owner EOS,Owner,Ownership Changed At,Currency,Markup,Structure,Structure Name,Yield Per Month,Yield Per Month (Max),Property ID,Sale Price,Price Per UP2,upx/ft2
San Francisco,Owned,FALSE,BAYVIEW,25,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",1553 THOMAS AVE,2500,2500,nhftn2ksenzg,2stupid2win,2020-02-08T19:38:57.000Z,,,,,30.24,36.29,79518603267922,,,1.2096
San Francisco,For sale,FALSE,BAYVIEW,25,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",1375 QUESADA AVE,2500,28500,twky251exjlf,cahach,2022-09-09T15:34:00.500Z,UPX,1600,,,30.24,36.29,79518586490854,40000,1600,1.2096
San Francisco,Owned,FALSE,BAYVIEW,25,"[{""name"":""San Franciscan"",""yield_boost"":1.2},{""name"":""King of the Street"",""yield_boost"":1.3}]",1427 REVERE AVE,2500,520,ks3glf5fkyae,mace,2020-04-11T17:23:13.500Z,,,,,30.24,39.31,79518569713591,,,1.2096
San Francisco,Owned,FALSE,BAYVIEW,25,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",1583 SHAFTER AVE,2500,2500,nhftn2ksenzg,2stupid2win,2020-02-27T09:18:27.000Z,,,,,30.24,36.29,79519190470482,,,1.2096
San Francisco,Owned,FALSE,BAYVIEW,25,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",1538 SHAFTER AVE,2500,2500,nhftn2ksenzg,2stupid2win,2020-02-27T09:25:23.000Z,,,,,30.24,36.29,79519173693299,,,1.2096
San Francisco,Owned,TRUE,BAYVIEW,25,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",1474 REVERE AVE,2500,2500,xnehusmiikc1,prachin93,2020-03-29T05:48:45.000Z,,,,,30.24,36.29,79519123361704,,,1.2096
San Francisco,Owned,FALSE,BAYVIEW,25,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",1571 SHAFTER AVE,2500,2500,nhftn2ksenzg,2stupid2win,2020-02-23T17:24:37.000Z,,,,,30.24,36.29,79519123361624,,,1.2096
San Francisco,Owned,FALSE,BAYVIEW,25,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",1563 SHAFTER AVE,2500,2500,nhftn2ksenzg,2stupid2win,2020-02-23T17:23:16.000Z,,,,,30.24,36.29,79519073029980,,,1.2096
San Francisco,Owned,FALSE,BAYVIEW,25,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",1578 THOMAS AVE,2500,2500,nhftn2ksenzg,2stupid2win,2020-03-03T02:23:27.500Z,,,,,30.24,36.29,79519022698318,,,1.2096
San Francisco,Owned,FALSE,BAYVIEW,25,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",1491 REVERE AVE,2500,3650,jc42e4hsckw1,usdtry,2023-02-14T19:13:16.500Z,,,,,30.24,36.29,79518972366741,,,1.2096
San Francisco,Owned,FALSE,BAYVIEW,25,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",1261 PALOU AVE,2500,2500,khzwtr4shcwv,mogulmoves,2020-03-23T17:49:04.500Z,,,,,30.24,36.29,79518888480766,,,1.2096
San Francisco,Owned,FALSE,BAYVIEW,25,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",1535 SHAFTER AVE,2500,2500,nhftn2ksenzg,2stupid2win,2020-03-14T12:18:11.000Z,,,,,30.24,36.29,79518888480619,,,1.2096
San Francisco,Owned,FALSE,BAYVIEW,25,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",1422 REVERE AVE,2500,2500,nhftn2ksenzg,2stupid2win,2020-05-08T16:19:32.500Z,,,,,30.24,36.29,79518804594627,,,1.2096
San Francisco,Owned,FALSE,BAYVIEW,25,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",1548 THOMAS AVE,2500,2500,nhftn2ksenzg,2stupid2win,2020-03-03T02:16:19.500Z,,,,,30.24,36.29,79518804594529,,,1.2096
San Francisco,Owned,FALSE,BAYVIEW,25,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",1480 SHAFTER AVE,2500,4000,jc42e4hsckw1,usdtry,2023-02-25T06:31:30.000Z,,,,,30.24,36.29,79518787817363,,,1.2096
San Francisco,For sale,FALSE,BAYVIEW,25,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",1414 REVERE AVE,2500,50000,pjeqghylkhgf,pinion,2021-12-15T13:56:18.000Z,UPX,6000,,,30.24,36.29,79518754262983,150000,6000,1.2096
San Francisco,Owned,FALSE,BAYVIEW,25,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",1530 THOMAS AVE,2500,2500,nhftn2ksenzg,2stupid2win,2020-03-03T02:15:04.500Z,,,,,30.24,36.29,79518737485670,,,1.2096
San Francisco,Owned,FALSE,BAYVIEW,25,"[{""name"":""San Franciscan"",""yield_boost"":1.2},{""name"":""King of the Street"",""yield_boost"":1.3}]",1225 PALOU AVE,2500,5000,o51pckurr2pu,waldojesus,2020-09-14T23:26:21.000Z,,,,,30.24,39.31,79518720708620,,,1.2096
San Francisco,Owned,FALSE,BAYVIEW,25,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",1526 THOMAS AVE,2500,2500,nhftn2ksenzg,2stupid2win,2020-03-03T02:14:26.500Z,,,,,30.24,36.29,79518703931241,,,1.2096
San Francisco,Owned,FALSE,BAYVIEW,25,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",1557 THOMAS AVE,2500,2700,e21pqvhylhts,chuckbarnes,2020-01-25T18:30:40.000Z,,,,,30.24,36.29,79518653599566,,,1.2096
San Francisco,Owned,FALSE,BAYVIEW,25,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",1562 UNDERWOOD AVE,2500,2500,xqxwts5zj1sw,mylo,2020-01-30T21:12:51.500Z,,,,,30.24,36.29,79518536159046,,,1.2096
San Francisco,Owned,FALSE,BAYVIEW,25,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",1318 QUESADA AVE,2500,5000,ya15npe35t1u,metriculate,2021-01-28T04:54:00.000Z,,,,,30.24,36.29,79518502604813,,,1.2096
San Francisco,Owned,FALSE,BAYVIEW,25,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",1515 THOMAS AVE,2500,2500,nhftn2ksenzg,2stupid2win,2020-03-14T12:22:20.000Z,,,,,30.24,36.29,79518385164132,,,1.2096
San Francisco,Owned,FALSE,BAYVIEW,25,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",1501 THOMAS AVE,2500,2500,nhftn2ksenzg,2stupid2win,2020-05-05T22:49:14.000Z,,,,,30.24,36.29,79518368386926,,,1.2096
San Francisco,Owned,FALSE,BAYVIEW,25,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",1362 REVERE AVE,2500,2500,slzfe21rvkuw,mazes,2020-04-07T00:23:05.000Z,,,completed,smltwnhouse2,30.24,36.29,79518351609832,,,1.2096
San Francisco,Owned,FALSE,BAYVIEW,25,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",1407 SHAFTER AVE,2500,26750,hvetkyp2g3uh,lukezera,2023-01-20T21:32:24.000Z,,,,,30.24,36.29,79518066397104,,,1.2096
San Francisco,Owned,FALSE,BAYVIEW,25,"[{""name"":""San Franciscan"",""yield_boost"":1.2},{""name"":""City Pro"",""yield_boost"":1.4}]",1300 REVERE AVE,2500,2500,adfwelxxtd5m,rjsting,2020-03-08T09:18:40.500Z,,,,,30.24,42.34,79518016065540,,,1.2096
San Francisco,Owned,FALSE,BAYVIEW,25,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",1463 THOMAS AVE,2500,10000,ke2bbuuwsagz,drgn,2020-05-20T21:20:12.500Z,,,,,30.24,36.29,79518016065411,,,1.2096
San Francisco,Owned,FALSE,BAYVIEW,25,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",1515 UNDERWOOD AVE,2500,2500,wpefgmrlqm3k,billybitcoin,2020-01-24T23:17:30.000Z,,,,,30.24,36.29,79517999288147,,,1.2096
San Francisco,Owned,FALSE,BAYVIEW,25,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",1354 SHAFTER AVE,2500,2500,z5ywm4mwf1zw,patsick4182,2020-04-27T22:27:18.000Z,,,,,30.24,36.29,79517948956633,,,1.2096
San Francisco,Owned,FALSE,BAYVIEW,25,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",1530 VAN DYKE AVE,2500,2500,wpefgmrlqm3k,billybitcoin,2020-01-24T23:15:31.000Z,,,,,30.24,36.29,79517948956486,,,1.2096
San Francisco,Owned,FALSE,BAYVIEW,25,"[{""name"":""San Franciscan"",""yield_boost"":1.2},{""name"":""City Pro"",""yield_boost"":1.4}]",1396 REVERE AVE,2500,2500,ynxrncwptuts,bbnchiz,2020-02-16T08:18:50.500Z,,,,,30.24,42.34,79518586490837,,,1.2096
San Francisco,Owned,FALSE,BAYVIEW,25,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",1434 SHAFTER AVE,2500,2500,zv5ef3todgvx,hodler,2020-05-19T16:48:10.000Z,,,,,30.24,36.29,79518485827500,,,1.2096
San Francisco,Owned,FALSE,BAYVIEW,25,"[{""name"":""San Franciscan"",""yield_boost"":1.2},{""name"":""King of the Street"",""yield_boost"":1.3}]",1595 UNDERWOOD AVE,2500,2500,wpefgmrlqm3k,billybitcoin,2020-01-02T23:19:54.500Z,,,completed,smltwnhouse2,30.24,39.31,79518485827371,,,1.2096
San Francisco,Owned,FALSE,BAYVIEW,25,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",1546 UNDERWOOD AVE,2500,2500,nhftn2ksenzg,2stupid2win,2020-02-08T19:28:27.000Z,,,,,30.24,36.29,79518435495758,,,1.2096
San Francisco,Owned,FALSE,BAYVIEW,25,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",1430 THOMAS AVE,2500,17500,uqsgvvxp3jfw,aesoj07,2021-10-13T15:38:32.500Z,,,,,30.24,36.29,79518066397086,,,1.2096
San Francisco,Owned,FALSE,BAYVIEW,25,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",1471 THOMAS AVE,2500,7500,eszi4j52egtd,capitalist,2020-05-26T19:20:37.500Z,,,,,30.24,36.29,79518066397055,,,1.2096
San Francisco,Owned,FALSE,BAYVIEW,25,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",1979 CARROLL AVE,2500,4500,cqyynq13d4au,jarrett77,2021-01-03T09:19:51.500Z,,,,,30.24,36.29,79518032842283,,,1.2096
San Francisco,Owned,FALSE,BAYVIEW,25,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",1268 PALOU AVE,2500,2500,r5atbr2mefbu,sunstar,2020-05-21T08:25:43.000Z,,,,,30.24,36.29,79519224025090,,,1.2096
San Francisco,Owned,FALSE,BAYVIEW,25,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",1455 QUESADA AVE,2500,2500,h3nbcgu2ovjn,junjunpnoy57,2020-05-22T20:33:06.000Z,,,,,30.24,36.29,79519140138936,,,1.2096
San Francisco,Owned,FALSE,BAYVIEW,25,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",1530 SHAFTER AVE,2500,2500,nhftn2ksenzg,2stupid2win,2020-02-27T09:24:04.000Z,,,,,30.24,36.29,79519123361655,,,1.2096
San Francisco,Owned,FALSE,BAYVIEW,25,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",1471 QUESADA AVE,2500,2500,nhftn2ksenzg,2stupid2win,2020-05-08T16:21:02.500Z,,,,,30.24,36.29,79519240802224,,,1.2096
San Francisco,Owned,FALSE,BAYVIEW,25,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",1467 QUESADA AVE,2500,2500,nhftn2ksenzg,2stupid2win,2020-06-06T00:56:47.000Z,,,,,30.24,36.29,79519207247795,,,1.2096
San Francisco,Owned,FALSE,BAYVIEW,25,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",1515 REVERE AVE,2500,2500,nhftn2ksenzg,2stupid2win,2020-03-04T09:23:28.000Z,,,,,30.24,36.29,79519156916102,,,1.2096
San Francisco,Owned,FALSE,BAYVIEW,25,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",1410 QUESADA AVE,2500,2500,nhftn2ksenzg,2stupid2win,2020-05-09T18:51:57.500Z,,,,,30.24,36.29,79519140138968,,,1.2096
San Francisco,Owned,FALSE,BAYVIEW,25,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",1555 SHAFTER AVE,2500,2500,nhftn2ksenzg,2stupid2win,2020-02-23T17:22:30.500Z,,,,,30.24,36.29,79519022698336,,,1.2096
San Francisco,For sale,FALSE,BAYVIEW,25,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",1226 PALOU AVE,2500,5000,kivxivcwq52a,connectsp,2020-10-29T10:12:12.500Z,USD,24000,,,30.24,36.29,79518938812441,600,24,1.2096
San Francisco,Owned,FALSE,BAYVIEW,25,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",1263 PALOU AVE,2500,2500,khzwtr4shcwv,mogulmoves,2020-03-23T08:31:33.000Z,,,,,30.24,36.29,79518922035195,,,1.2096
San Francisco,Owned,FALSE,BAYVIEW,25,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",1556 THOMAS AVE,2500,2500,nhftn2ksenzg,2stupid2win,2020-03-03T02:17:51.500Z,,,,,30.24,36.29,79518905257816,,,1.2096
San Francisco,Owned,FALSE,BAYVIEW,25,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",1473 REVERE AVE,2500,13500,nhftn2ksenzg,2stupid2win,2020-05-30T13:11:42.500Z,,,,,30.24,36.29,79518871703454,,,1.2096
San Francisco,Owned,FALSE,BAYVIEW,25,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",1426 REVERE AVE,2500,2500,nhftn2ksenzg,2stupid2win,2020-05-08T16:19:09.000Z,,,,,30.24,36.29,79518821371841,,,1.2096
San Francisco,Owned,FALSE,BAYVIEW,25,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",1470 SHAFTER AVE,2500,3500,jc42e4hsckw1,usdtry,2022-09-02T18:29:40.500Z,,,,,30.24,36.29,79518703931290,,,1.2096
San Francisco,Owned,FALSE,BAYVIEW,25,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",1514 THOMAS AVE,2500,2500,nhftn2ksenzg,2stupid2win,2020-02-22T01:43:30.500Z,,,completed,smltwnhouse2,30.24,36.29,79518636822383,,,1.2096
San Francisco,For sale,FALSE,BAYVIEW,25,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",1435 REVERE AVE,2500,5000,g3wtmmfeqnsy,chefocean,2020-12-31T02:59:19.000Z,UPX,8583,,,30.24,36.29,79518620045234,214586,8583.44,1.2096
San Francisco,Owned,FALSE,BAYVIEW,25,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",1485 SHAFTER AVE,2500,2500,nhftn2ksenzg,2stupid2win,2020-02-10T18:52:06.000Z,,,completed,smltownhouse,30.24,36.29,79518552936327,,,1.2096
San Francisco,Owned,FALSE,BAYVIEW,25,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",1550 UNDERWOOD AVE,2500,2500,nhftn2ksenzg,2stupid2win,2020-02-08T19:28:44.500Z,,,,,30.24,36.29,79518485827402,,,1.2096
San Francisco,Owned,FALSE,BAYVIEW,25,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",1310 QUESADA AVE,2500,5000,ya15npe35t1u,metriculate,2021-01-28T04:53:10.000Z,,,,,30.24,36.29,79518452273169,,,1.2096
San Francisco,Owned,FALSE,BAYVIEW,25,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",1588 THOMAS AVE,2500,2500,nhftn2ksenzg,2stupid2win,2020-03-03T02:24:23.500Z,,,,,30.24,36.29,79519073029962,,,1.2096
San Francisco,Owned,FALSE,BAYVIEW,25,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",1593 THOMAS AVE,2500,5799,ltkcdbqd15df,heismt,2020-05-15T18:56:04.000Z,,,,,30.24,36.29,79518854926141,,,1.2096
San Francisco,Owned,FALSE,BAYVIEW,25,"[{""name"":""San Franciscan"",""yield_boost"":1.2},{""name"":""King of the Street"",""yield_boost"":1.3}]",1251 PALOU AVE,2500,2500,khzwtr4shcwv,mogulmoves,2020-03-23T18:04:18.500Z,,,,,30.24,39.31,79518838149122,,,1.2096
San Francisco,Owned,FALSE,BAYVIEW,25,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",1465 REVERE AVE,2500,7950,v3g5jksohgcb,utrum,2023-05-07T01:08:04.500Z,,,,,30.24,36.29,79518821371810,,,1.2096
San Francisco,Owned,FALSE,BAYVIEW,25,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",1461 REVERE AVE,2500,29400,bi434bx2qcti,kittyranaway,2022-11-01T16:01:00.000Z,,,,,30.24,36.29,79518804594595,,,1.2096
San Francisco,Owned,FALSE,BAYVIEW,25,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",1386 REVERE AVE,2500,4220,jrcy55jkyrns,drkan,2020-10-07T01:26:08.500Z,,,,,30.24,36.29,79518536159193,,,1.2096
San Francisco,Owned,FALSE,BAYVIEW,25,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",1415 REVERE AVE,2500,2500,nhftn2ksenzg,2stupid2win,2020-02-16T13:51:54.000Z,,,,,30.24,36.29,79518502604732,,,1.2096
San Francisco,Owned,FALSE,BAYVIEW,25,"[{""name"":""San Franciscan"",""yield_boost"":1.2},{""name"":""City Pro"",""yield_boost"":1.4}]",1347 QUESADA AVE,2500,16000,vjqawanec34m,x407569,2021-04-11T23:51:52.000Z,,,,,30.24,42.34,79518418718708,,,1.2096
San Francisco,Owned,FALSE,BAYVIEW,25,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",1418 SHAFTER AVE,2500,2500,jgeljxnh5yf4,000shadow000,2020-05-07T05:20:52.500Z,,,,,30.24,36.29,79518385164213,,,1.2096
San Francisco,Owned,FALSE,BAYVIEW,25,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",1976 ARMSTRONG AVE,2500,2500,tglx4mqcscc5,zhidalgokidz,2020-05-14T14:00:35.000Z,,,,,30.24,36.29,79518368386704,,,1.2096
San Francisco,Owned,FALSE,BAYVIEW,25,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",1455 SHAFTER AVE,2500,2500,nhftn2ksenzg,2stupid2win,2020-06-06T02:08:52.000Z,,,,,30.24,36.29,79518351609752,,,1.2096
San Francisco,Owned,FALSE,BAYVIEW,25,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",1584 VAN DYKE AVE,2500,2500,wpefgmrlqm3k,billybitcoin,2020-01-24T22:56:13.000Z,,,completed,smltwnhouse2,30.24,36.29,79518234169134,,,1.2096
San Francisco,Owned,FALSE,BAYVIEW,25,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",1527 UNDERWOOD AVE,2500,2500,wpefgmrlqm3k,billybitcoin,2020-01-24T23:14:12.000Z,,,,,30.24,36.29,79518066397006,,,1.2096
San Francisco,Owned,FALSE,BAYVIEW,25,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",1362 SHAFTER AVE,2500,5000,ya15npe35t1u,metriculate,2021-01-29T19:10:51.000Z,,,,,30.24,36.29,79517999288277,,,1.2096
San Francisco,For sale,FALSE,BAYVIEW,25,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",1478 UNDERWOOD AVE,2500,48999,tnz25ycvjdsr,sup3rs3aman,2022-01-08T06:20:07.000Z,UPX,2800,completed,smltownhouse,30.24,36.29,79517982510964,70000,2800,1.2096
San Francisco,Owned,TRUE,BAYVIEW,25,"[{""name"":""Newbie"",""yield_boost"":1.1},{""name"":""San Franciscan"",""yield_boost"":1.2}]",1727 WALLACE AVE,2500,2500,wod24zh1zvgw,nicasiooo,2021-02-12T12:06:58.000Z,,,,,30.24,36.29,79517948956405,,,1.2096
San Francisco,For sale,FALSE,BAYVIEW,25,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",141 WILLIAMS AVE,2500,5500,iy3ft1iggjrh,devo09,2021-02-12T21:27:27.000Z,UPX,600018,,,30.24,36.29,79518435495580,15000452,600018.08,1.2096
San Francisco,Owned,FALSE,BAYVIEW,25,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",1370 REVERE AVE,2500,2500,ynxrncwptuts,bbnchiz,2020-02-16T08:16:30.000Z,,,,,30.24,36.29,79518418718691,,,1.2096
San Francisco,Owned,FALSE,BAYVIEW,25,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",1585 UNDERWOOD AVE,2500,2500,wpefgmrlqm3k,billybitcoin,2020-01-22T00:30:10.000Z,,,completed,smltwnhouse2,30.24,36.29,79518385164083,,,1.2096
San Francisco,Owned,FALSE,BAYVIEW,25,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",1571 UNDERWOOD AVE,2500,2500,wpefgmrlqm3k,billybitcoin,2020-01-24T22:56:25.500Z,,,completed,smltwnhouse2,30.24,36.29,79518334832439,,,1.2096
San Francisco,Owned,FALSE,BAYVIEW,25,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",1391 REVERE AVE,2500,12000,lu2xfx2h5p4k,kiitkat,2021-04-23T10:23:24.500Z,,,,,30.24,36.29,79518318055372,,,1.2096
San Francisco,Owned,FALSE,BAYVIEW,25,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",1435 SHAFTER AVE,2500,5000,kdlxhfpizk4f,iknivesi,2021-02-11T10:36:51.000Z,,,,,30.24,36.29,79518234169250,,,1.2096
San Francisco,Owned,FALSE,BAYVIEW,25,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",1566 VAN DYKE AVE,2500,2500,wpefgmrlqm3k,billybitcoin,2020-01-24T22:57:19.000Z,,,completed,smltwnhouse2,30.24,36.29,79518183837490,,,1.2096
San Francisco,Owned,FALSE,BAYVIEW,25,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",1543 UNDERWOOD AVE,2500,2500,wpefgmrlqm3k,billybitcoin,2020-01-24T23:10:52.500Z,,,,,30.24,36.29,79518167060293,,,1.2096
San Francisco,Owned,FALSE,BAYVIEW,25,"[{""name"":""San Franciscan"",""yield_boost"":1.2},{""name"":""City Pro"",""yield_boost"":1.4}]",1363 REVERE AVE,2500,5264,b5qli2jbewzy,franci25,2020-06-23T09:30:13.500Z,,,,,30.24,42.34,79518133506011,,,1.2096
San Francisco,Owned,FALSE,BAYVIEW,25,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",1419 SHAFTER AVE,2500,4800,xzbqicpctfmc,jevin,2021-01-08T19:45:06.500Z,,,,,30.24,36.29,79518133505962,,,1.2096
San Francisco,Owned,FALSE,BAYVIEW,25,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",1346 SHAFTER AVE,2500,13500,ns14ahv2wnyb,coin_er,2023-05-14T16:26:30.000Z,,,,,30.24,36.29,79517898624989,,,1.2096
San Francisco,Owned,FALSE,BAYVIEW,25,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",10 KALMANOVITZ ST,2500,2500,r5atbr2mefbu,sunstar,2020-04-06T11:53:44.000Z,,,,,30.24,36.29,79517831515806,,,1.2096
San Francisco,Owned,FALSE,BAYVIEW,25,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",1326 SHAFTER AVE,2500,16999,cp35evlpcanl,azurch,2021-05-11T20:16:35.500Z,,,,,30.24,36.29,79517781184487,,,1.2096
San Francisco,Owned,FALSE,BAYVIEW,25,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",2224 LANE ST,2500,2839,ixxlesnjjajt,eno777,2020-06-28T00:33:57.000Z,,,,,30.24,36.29,79517764407040,,,1.2096
San Francisco,Owned,FALSE,BAYVIEW,25,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",1419 THOMAS AVE,2500,2500,r5atbr2mefbu,sunstar,2020-05-18T14:40:08.500Z,,,,,30.24,36.29,79517747629977,,,1.2096
San Francisco,Owned,FALSE,BAYVIEW,25,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",1486 VAN DYKE AVE,2500,48999,b5as4h4d3wxz,shailender,2022-01-06T17:06:51.500Z,,,,,30.24,36.29,79517613412194,,,1.2096
San Francisco,Owned,FALSE,BAYVIEW,25,"[{""name"":""Newbie"",""yield_boost"":1.1},{""name"":""San Franciscan"",""yield_boost"":1.2}]",1325 REVERE AVE,2500,2700,c51323fimiew,mommyaverage,2020-05-12T09:20:27.500Z,,,,,30.24,36.29,79517915402221,,,1.2096
San Francisco,Owned,FALSE,BAYVIEW,25,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",1447 THOMAS AVE,2500,3149,iulxjorfyyut,dava2626,2020-07-27T10:10:26.000Z,,,,,30.24,36.29,79517915402123,,,1.2096
San Francisco,Owned,FALSE,BAYVIEW,25,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",1522 VAN DYKE AVE,2500,2500,wpefgmrlqm3k,billybitcoin,2020-01-24T23:16:48.000Z,,,,,30.24,36.29,79517898624842,,,1.2096
San Francisco,Owned,FALSE,BAYVIEW,25,"[{""name"":""San Franciscan"",""yield_boost"":1.2},{""name"":""King of the Street"",""yield_boost"":1.3}]",1379 SHAFTER AVE,2500,4200,sz2x1gu5qtwn,bambouri,2020-05-25T05:30:22.000Z,,,,,30.24,39.31,79517848293314,,,1.2096
San Francisco,Owned,FALSE,BAYVIEW,25,"[{""name"":""San Franciscan"",""yield_boost"":1.2},{""name"":""City Pro"",""yield_boost"":1.4}]",1670 WALLACE AVE,2500,33000,nmifcwjdpnn5,levi_eddie,2022-03-10T08:08:48.000Z,,,,,30.24,42.34,79517814738720,,,1.2096
San Francisco,Owned,FALSE,BAYVIEW,25,"[{""name"":""San Franciscan"",""yield_boost"":1.2},{""name"":""King of the Street"",""yield_boost"":1.3}]",1363 SHAFTER AVE,2500,4360,sz2x1gu5qtwn,bambouri,2020-05-25T05:30:14.000Z,,,,,30.24,39.31,79517730852812,,,1.2096
San Francisco,Owned,FALSE,BAYVIEW,25,"[{""name"":""San Franciscan"",""yield_boost"":1.2},{""name"":""King of the Street"",""yield_boost"":1.3}]",1535 VAN DYKE AVE,2500,2500,j5rxilzz2t4k,fladcherbox,2020-05-21T14:41:30.500Z,,,,,30.24,39.31,79517730852665,,,1.2096
San Francisco,Owned,FALSE,BAYVIEW,25,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",1658 WALLACE AVE,2500,35000,rpdyckjhnhqg,shaktilyn,2022-05-01T20:17:54.500Z,,,,,30.24,36.29,79517730852647,,,1.2096
San Francisco,Owned,FALSE,BAYVIEW,25,"[{""name"":""San Franciscan"",""yield_boost"":1.2},{""name"":""City Pro"",""yield_boost"":1.4}]",1318 SHAFTER AVE,2500,12000,vjqawanec34m,x407569,2021-04-11T23:46:24.000Z,,,,,30.24,42.34,79517714075628,,,1.2096
San Francisco,Owned,FALSE,BAYVIEW,25,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",1490 VAN DYKE AVE,2500,4890,lix2x4fr1tvs,25grace15,2020-12-21T07:15:26.000Z,,,,,30.24,36.29,79517663743838,,,1.2096
San Francisco,Owned,FALSE,BAYVIEW,25,"[{""name"":""San Franciscan"",""yield_boost"":1.2},{""name"":""City Pro"",""yield_boost"":1.4}]",1345 SHAFTER AVE,2500,5000,tv5e2njk2zqp,mrsstowe,2020-09-06T10:04:09.500Z,,,,,30.24,42.34,79517630189524,,,1.2096
